Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDU40,2085.0,Low Fat,37403973.0,Frozen Foods,1925478,OUT046,1997,Small,Tier 1,Supermarket Type1,2906217
FDU37,197.0,Regular,10400212.0,Canned,79796,OUT027,1985,Medium,Tier 3,Supermarket Type3,4074696
FDV47,171.0,Low Fat,54162439.0,Breads,853566,OUT013,1987,High,Tier 3,Supermarket Type1,17756886
FDF04,751.5,Low Fat,23876708.0,Frozen Foods,2586304,OUT019,1985,Small,Tier 1,Grocery Store,5166608
FDX16,1785.0,Low Fat,65797601.0,Frozen Foods,147805,OUT035,2004,Small,Tier 2,Supermarket Type1,1947465
NCL05,196.0,Low Fat,47857804.0,Health and Hygiene,45077,OUT013,1987,High,Tier 3,Supermarket Type1,605878
NCL30,588.0,Low Fat,48703432.0,Household,1259336,OUT027,1985,Medium,Tier 3,Supermarket Type3,71586816
NCR06,125.0,Low Fat,6765149.0,Household,417112,OUT046,1997,Small,Tier 1,Supermarket Type1,3835008
FDX03,1585.0,Regular,6121988.0,Meat,456744,OUT045,2002,Small,Tier 2,Supermarket Type1,6338416
FDR32,678.0,Regular,67329353.55021834,Fruits and Vegetables,2274694,OUT046,1997,Small,Tier 1,Supermarket Type1,31971716
FDX04,196.0,Regular,41563696.0,Frozen Foods,476376,OUT035,2004,Small,Tier 2,Supermarket Type1,3355632
DRH01,175.0,Low Fat,98457814.0,Soft Drinks,1717738,OUT017,2007,Small,Tier 2,Supermarket Type1,24328332
FDO57,2075.0,Low Fat,108930629.0,Snack Foods,1609578,OUT045,2002,Small,Tier 2,Supermarket Type1,14441202
FDD11,177.0,Low Fat,3046847.0,Starchy Foods,254704,OUT027,1985,Medium,Tier 3,Supermarket Type3,3036048
DRM47,93.0,Low Fat,73288275.0,Hard Drinks,1891846,OUT010,1998,Small,Tier 3,Grocery Store,3821692
NCC54,1775.0,Low Fat,97692448.0,Health and Hygiene,2424196,OUT035,2004,Small,Tier 2,Supermarket Type1,55434508
FDC45,17.0,Low Fat,135944247.0,Fruits and Vegetables,1715106,OUT049,1999,Medium,Tier 1,Supermarket Type1,15399954
FDW46,742.0,Regular,123089128.0,Snack Foods,636484,OUT019,1985,Small,Tier 1,Grocery Store,652484
FDP40,4555.0,Regular,34328578.0,Frozen Foods,1101544,OUT013,1987,High,Tier 3,Supermarket Type1,12303984
FDM08,101.0,Regular,89688978.0,Fruits and Vegetables,2255088,OUT010,1998,Small,Tier 3,Grocery Store,13422528
FDV52,207.0,Regular,121709653.0,Frozen Foods,1197466,OUT049,1999,Medium,Tier 1,Supermarket Type1,20033922
DRB24,8785.0,Low Fat,20618957.0,Soft Drinks,1530656,OUT045,2002,Small,Tier 2,Supermarket Type1,41705712
NCC54,1775.0,Low Fat,163548055.0,Health and Hygiene,2393196,OUT010,1998,Small,Tier 3,Grocery Store,7230588
FDV38,638.0,Low Fat,178192864.0,Dairy,549956,OUT019,1985,Small,Tier 1,Grocery Store,1091912
FDB36,5465.0,Regular,48625599.0,Baking Goods,1292626,OUT045,2002,Small,Tier 2,Supermarket Type1,1311626
DRH51,638.0,Low Fat,170213676.0,Dairy,895856,OUT019,1985,Small,Tier 1,Grocery Store,1757712
FDV45,742.0,Low Fat,44829295.0,Snack Foods,1874556,OUT027,1985,Medium,Tier 3,Supermarket Type3,7510224
NCL29,196.0,Low Fat,113387677.0,Health and Hygiene,1569604,OUT027,1985,Medium,Tier 3,Supermarket Type3,1584604
FDU14,1775.0,Low Fat,58168807.0,Dairy,249575,OUT010,1998,Small,Tier 3,Grocery Store,49935
FDH17,162.0,Regular,16650191.0,Frozen Foods,974726,OUT035,2004,Small,Tier 2,Supermarket Type1,11744712
FDQ15,2035.0,Regular,151044881.0,Meat,792276,OUT035,2004,Small,Tier 2,Supermarket Type1,6498208
FDZ44,8185.0,Low Fat,38948125.0,Fruits and Vegetables,1154808,OUT017,2007,Small,Tier 2,Supermarket Type1,8202656
FDM32,205.0,Low Fat,20688969.0,Fruits and Vegetables,88183,OUT018,2009,Medium,Tier 3,Supermarket Type2,719064
NCP29,842.0,Low Fat,112249781.0,Health and Hygiene,643168,OUT035,2004,Small,Tier 2,Supermarket Type1,7030848
FDG53,10.0,Low Fat,46116319.0,Frozen Foods,141818,OUT017,2007,Small,Tier 2,Supermarket Type1,838908
FDT25,75.0,Low Fat,50957715.0,Canned,1224072,OUT018,2009,Medium,Tier 3,Supermarket Type2,25726512
FDM39,638.0,Low Fat,53211728.0,Dairy,1776002,OUT027,1985,Medium,Tier 3,Supermarket Type3,84177094
FDW35,106.0,Low Fat,11111714.0,Breads,438454,OUT045,2002,Small,Tier 2,Supermarket Type1,6711264
FDD10,206.0,Regular,77029195.0,Snack Foods,1772344,OUT010,1998,Small,Tier 3,Grocery Store,892172
FDH08,206.0,Low Fat,17344679.0,Fruits and Vegetables,230801,OUT027,1985,Medium,Tier 3,Supermarket Type3,5283123
DRG37,162.0,Low Fat,19457372.0,Soft Drinks,1539972,OUT018,2009,Medium,Tier 3,Supermarket Type2,12463776
FDU01,2025.0,Regular,12063121.0,Canned,1835924,OUT017,2007,Small,Tier 2,Supermarket Type1,24062012
NCZ17,1215.0,Low Fat,79755214.0,Health and Hygiene,366506,OUT018,2009,Medium,Tier 3,Supermarket Type2,4933578
FDU34,742.0,Low Fat,74830794.0,Snack Foods,1259046,OUT027,1985,Medium,Tier 3,Supermarket Type3,44821656
FDB16,821.0,Low Fat,44917289.0,Dairy,885198,OUT035,2004,Small,Tier 2,Supermarket Type1,11338574
FDG10,663.0,Regular,18310142.0,Snack Foods,577588,OUT010,1998,Small,Tier 3,Grocery Store,572588
FDH46,6935.0,Regular,41247932.0,Snack Foods,1018332,OUT013,1987,High,Tier 3,Supermarket Type1,22557304
FDC16,638.0,Regular,204702.0,Dairy,88254,OUT027,1985,Medium,Tier 3,Supermarket Type3,2510066
FDH50,15.0,Regular,161404914.0,Canned,1858266,OUT035,2004,Small,Tier 2,Supermarket Type1,1844266
NCZ18,7825.0,Low Fat,186067862.0,Household,2554698,OUT046,1997,Small,Tier 1,Supermarket Type1,5073396
FDJ32,10695.0,Low Fat,57792343.0,Fruits and Vegetables,614536,OUT046,1997,Small,Tier 1,Supermarket Type1,4287752
DRI23,1885.0,Low Fat,65207489.39593909,Hard Drinks,1620578,OUT035,2004,Small,Tier 2,Supermarket Type1,3209156
DRD01,121.0,Regular,61270647.0,Soft Drinks,532614,OUT049,1999,Medium,Tier 1,Supermarket Type1,3868298
FDY02,8945.0,Regular,87823675.0,Dairy,261091,OUT045,2002,Small,Tier 2,Supermarket Type1,3418883
FDG38,8975.0,Regular,5281112.0,Canned,866224,OUT049,1999,Medium,Tier 1,Supermarket Type1,1704448
NCG30,202.0,Low Fat,112495847.0,Household,1244046,OUT049,1999,Medium,Tier 1,Supermarket Type1,11205414
FDO31,676.0,Regular,29100745.0,Fruits and Vegetables,80696,OUT018,2009,Medium,Tier 3,Supermarket Type2,559272
NCU42,9.0,Low Fat,19546214.0,Household,1681474,OUT045,2002,Small,Tier 2,Supermarket Type1,4211185
NCG30,202.0,Low Fat,112549008.0,Household,1231046,OUT045,2002,Small,Tier 2,Supermarket Type1,11205414
NCA30,19.0,Low Fat,60721772.89639115,Household,1891872,OUT046,1997,Small,Tier 1,Supermarket Type1,5672616
FDF29,151.0,Regular,19917598.0,Frozen Foods,129431,OUT013,1987,High,Tier 3,Supermarket Type1,3505437
FDI14,141.0,Low Fat,89817198.0,Canned,1427496,OUT049,1999,Medium,Tier 1,Supermarket Type1,352874
FDY57,202.0,Regular,121442754.0,Snack Foods,949752,OUT049,1999,Medium,Tier 1,Supermarket Type1,13422528
FDT27,617.0,Regular,69250192.0,Meat,2329616,OUT027,1985,Medium,Tier 3,Supermarket Type3,3515424
FDM46,742.0,Low Fat,159193194.0,Snack Foods,92712,OUT027,1985,Medium,Tier 3,Supermarket Type3,3635268
NCD30,588.0,Low Fat,60721772.89639115,Household,981726,OUT027,1985,Medium,Tier 3,Supermarket Type3,978726
FDJ15,638.0,Regular,23209537.0,Dairy,1833608,OUT027,1985,Medium,Tier 3,Supermarket Type3,60641064
NCW05,2025.0,Low Fat,148372897.0,Health and Hygiene,1088938,OUT045,2002,Small,Tier 2,Supermarket Type1,36445892
FDT13,1485.0,Low Fat,64037918.62012987,Canned,1877214,OUT010,1998,Small,Tier 3,Grocery Store,1884214
NCP06,207.0,Low Fat,65689432.0,Household,1497366,OUT010,1998,Small,Tier 3,Grocery Store,1511366
FDP03,515.0,Regular,61301149.0,Meat,1221388,OUT045,2002,Small,Tier 2,Supermarket Type1,23529372
NCM30,588.0,Low Fat,117825569.0,Household,432796,OUT019,1985,Small,Tier 1,Grocery Store,412796
FDK20,126.0,Regular,4152307.0,Fruits and Vegetables,1243072,OUT013,1987,High,Tier 3,Supermarket Type1,50227952
FDX01,101.0,Low Fat,24201905.0,Canned,114915,OUT049,1999,Medium,Tier 1,Supermarket Type1,279636
FDV57,1525.0,Regular,66269294.0,Snack Foods,179666,OUT017,2007,Small,Tier 2,Supermarket Type1,6471576
FDY34,105.0,Regular,1100413.0,Snack Foods,1671842,OUT045,2002,Small,Tier 2,Supermarket Type1,29841156
FDP37,1385.0,Low Fat,250560049.0,Breakfast,1269994,OUT019,1985,Small,Tier 1,Grocery Store,3854982
FDP22,1465.0,Regular,99113429.0,Snack Foods,528666,OUT035,2004,Small,Tier 2,Supermarket Type1,4613994
FDS25,6885.0,Regular,140008554.0,Canned,1087228,OUT046,1997,Small,Tier 1,Supermarket Type1,25420244
NCY18,7285.0,Low Fat,31278532.0,Household,1760054,OUT018,2009,Medium,Tier 3,Supermarket Type2,2626581
FDO08,111.0,Regular,5373063.0,Fruits and Vegetables,1651526,OUT013,1987,High,Tier 3,Supermarket Type1,14800734
NCI43,588.0,Low Fat,25842951.0,Household,486376,OUT027,1985,Medium,Tier 3,Supermarket Type3,1677816
FDH16,105.0,Low Fat,52555346.0,Frozen Foods,89683,OUT046,1997,Small,Tier 1,Supermarket Type1,988713
NCZ05,196.0,Low Fat,10178199.0,Health and Hygiene,104699,OUT019,1985,Small,Tier 1,Grocery Store,103199
DRE49,2075.0,Low Fat,21293097.0,Soft Drinks,1519024,OUT045,2002,Small,Tier 2,Supermarket Type1,27324432
FDO09,742.0,Regular,124668026.0,Snack Foods,261091,OUT027,1985,Medium,Tier 3,Supermarket Type3,5522811
FDA08,1185.0,Regular,50043472.0,Fruits and Vegetables,1646526,OUT013,1987,High,Tier 3,Supermarket Type1,21378838
NCD55,14.0,Low Fat,24468806.0,Household,411454,OUT017,2007,Small,Tier 2,Supermarket Type1,5033448
NCR50,202.0,Low Fat,1181025.0,Household,154634,OUT013,1987,High,Tier 3,Supermarket Type1,4287752
NCC06,19.0,Low Fat,27028323.0,Household,1270336,OUT049,1999,Medium,Tier 1,Supermarket Type1,39628416
FDC34,16.0,Regular,172615327.0,Snack Foods,1545972,OUT013,1987,High,Tier 3,Supermarket Type1,18695664
FDQ49,1385.0,Regular,6871772.0,Breakfast,155563,OUT019,1985,Small,Tier 1,Grocery Store,469389
FDS60,2085.0,Low Fat,32421521.0,Baking Goods,181666,OUT013,1987,High,Tier 3,Supermarket Type1,1438128
FDP10,19.0,Low Fat,127983545.0,Snack Foods,1076622,OUT013,1987,High,Tier 3,Supermarket Type1,12703464
FDW46,13.0,Regular,70288365.0,Snack Foods,643484,OUT035,2004,Small,Tier 2,Supermarket Type1,22184456
FDG53,10.0,Low Fat,76755106.0,Frozen Foods,141618,OUT010,1998,Small,Tier 3,Grocery Store,139818
FDP57,175.0,Low Fat,52434201.0,Snack Foods,103999,OUT035,2004,Small,Tier 2,Supermarket Type1,1857582
NCP43,906.0,Low Fat,53413906.0,Others,181766,OUT019,1985,Small,Tier 1,Grocery Store,179766
FDW49,195.0,Low Fat,83019163.0,Canned,1802002,OUT017,2007,Small,Tier 2,Supermarket Type1,51939058
FDA28,161.0,Regular,80010553.0,Frozen Foods,1242362,OUT010,1998,Small,Tier 3,Grocery Store,3775086
NCS42,86.0,Low Fat,69403341.0,Household,912146,OUT035,2004,Small,Tier 2,Supermarket Type1,25540088
FDP21,742.0,Regular,25616191.0,Snack Foods,1881872,OUT027,1985,Medium,Tier 3,Supermarket Type3,62398776
DRJ39,2025.0,Low Fat,36326064.0,Dairy,2201482,OUT046,1997,Small,Tier 1,Supermarket Type1,30666748
FDH12,96.0,Low Fat,85434195.0,Baking Goods,105028,OUT017,2007,Small,Tier 2,Supermarket Type1,2556672
FDQ13,111.0,Low Fat,10658153.0,Canned,830908,OUT049,1999,Medium,Tier 1,Supermarket Type1,15939252
NCQ06,13.0,Low Fat,41994899.0,Household,2547014,OUT018,2009,Medium,Tier 3,Supermarket Type2,5100028
FDL40,751.5,Low Fat,11556919.0,Frozen Foods,94741,OUT027,1985,Medium,Tier 3,Supermarket Type3,1641197
NCE54,207.0,Low Fat,60721772.89639115,Household,743354,OUT018,2009,Medium,Tier 3,Supermarket Type2,1880885
FDL58,578.0,Regular,124110349.0,Snack Foods,2623568,OUT010,1998,Small,Tier 3,Grocery Store,7909704
FDW38,5325.0,Regular,139244918.0,Dairy,530298,OUT018,2009,Medium,Tier 3,Supermarket Type2,3775086
FDD17,75.0,Low Fat,32599801.0,Frozen Foods,2381906,OUT013,1987,High,Tier 3,Supermarket Type1,33276684
FDK25,116.0,Regular,157075658.0,Breakfast,1666474,OUT049,1999,Medium,Tier 1,Supermarket Type1,4211185
FDR22,742.0,Regular,18472714.0,Snack Foods,1099544,OUT027,1985,Medium,Tier 3,Supermarket Type3,52571568
FDU35,644.0,Low Fat,61247609.04273504,Breads,9987,OUT045,2002,Small,Tier 2,Supermarket Type1,149805
FDR35,125.0,Low Fat,20739698.0,Breads,1989742,OUT045,2002,Small,Tier 2,Supermarket Type1,995371
NCZ18,7825.0,Low Fat,186825823.0,Household,2535698,OUT018,2009,Medium,Tier 3,Supermarket Type2,3805047
FDF22,6865.0,Low Fat,9512291.0,Snack Foods,2123218,OUT010,1998,Small,Tier 3,Grocery Store,4274436
FDD17,75.0,Low Fat,3269312.0,Frozen Foods,2387906,OUT045,2002,Small,Tier 2,Supermarket Type1,40407402
DRD37,98.0,Low Fat,13841737.0,Soft Drinks,45206,OUT046,1997,Small,Tier 1,Supermarket Type1,1211756
FDC08,19.0,Regular,103449993.0,Fruits and Vegetables,225472,OUT046,1997,Small,Tier 1,Supermarket Type1,3169208
FDU57,827.0,Regular,89554186.0,Snack Foods,1508708,OUT046,1997,Small,Tier 1,Supermarket Type1,24075328
FDZ58,1785.0,Low Fat,52257982.0,Snack Foods,1218072,OUT049,1999,Medium,Tier 1,Supermarket Type1,2450144
FDY01,118.0,Regular,170251293.0,Canned,1164834,OUT035,2004,Small,Tier 2,Supermarket Type1,19581178
FDG09,206.0,Regular,48131556.0,Fruits and Vegetables,1871556,OUT018,2009,Medium,Tier 3,Supermarket Type2,469389
NCE54,207.0,Low Fat,26899856.0,Household,739354,OUT046,1997,Small,Tier 1,Supermarket Type1,6771186
FDB34,1525.0,Low Fat,26663778.0,Snack Foods,870198,OUT045,2002,Small,Tier 2,Supermarket Type1,24421544
FDT24,1235.0,Regular,66836820.12106136,Baking Goods,762328,OUT046,1997,Small,Tier 1,Supermarket Type1,1544656
FDZ08,125.0,Regular,109900843.0,Fruits and Vegetables,830592,OUT013,1987,High,Tier 3,Supermarket Type1,7430328
NCI54,152.0,Low Fat,33651278.0,Household,1089912,OUT049,1999,Medium,Tier 1,Supermarket Type1,19654416
FDU34,1825.0,Low Fat,75311837.0,Snack Foods,1226046,OUT049,1999,Medium,Tier 1,Supermarket Type1,29881104
FDP23,671.0,Low Fat,61247609.04273504,Breads,2189166,OUT013,1987,High,Tier 3,Supermarket Type1,23948826
NCV29,196.0,Low Fat,39996021.0,Health and Hygiene,1767686,OUT019,1985,Small,Tier 1,Grocery Store,888843
FDG10,742.0,Regular,10886324.0,Snack Foods,572588,OUT027,1985,Medium,Tier 3,Supermarket Type3,8016232
FDZ56,206.0,Low Fat,4506213.0,Fruits and Vegetables,1675474,OUT019,1985,Small,Tier 1,Grocery Store,10106844
NCL41,1235.0,Low Fat,41729735.0,Health and Hygiene,363216,OUT035,2004,Small,Tier 2,Supermarket Type1,2769728
FDM39,642.0,Low Fat,53426165.0,Dairy,1787002,OUT013,1987,High,Tier 3,Supermarket Type1,4477505
NCZ54,1465.0,Low Fat,83488992.0,Household,1613552,OUT049,1999,Medium,Tier 1,Supermarket Type1,71480288
FDT59,1365.0,Low Fat,61247609.04273504,Breads,2294668,OUT049,1999,Medium,Tier 1,Supermarket Type1,48377028
FDV20,202.0,Regular,60045008.0,Fruits and Vegetables,1283678,OUT018,2009,Medium,Tier 3,Supermarket Type2,13988458
NCE43,125.0,Low Fat,10402738.0,Household,1722448,OUT017,2007,Small,Tier 2,Supermarket Type1,18748928
FDP15,617.0,Low Fat,83536071.0,Meat,255433,OUT027,1985,Medium,Tier 3,Supermarket Type3,9227988
FDO16,548.0,Low Fat,15169739.0,Frozen Foods,82225,OUT018,2009,Medium,Tier 3,Supermarket Type2,2247075
NCP41,196.0,Low Fat,28382853.0,Health and Hygiene,1094596,OUT019,1985,Small,Tier 1,Grocery Store,6471576
DRD01,121.0,Regular,61299601.0,Soft Drinks,562614,OUT045,2002,Small,Tier 2,Supermarket Type1,552614
FDM56,167.0,Low Fat,70588621.0,Fruits and Vegetables,1079912,OUT017,2007,Small,Tier 2,Supermarket Type1,14194856
FDS22,1685.0,Regular,23201357.0,Snack Foods,459428,OUT045,2002,Small,Tier 2,Supermarket Type1,3075996
FDX20,7365.0,Low Fat,42626422.0,Fruits and Vegetables,227072,OUT049,1999,Medium,Tier 1,Supermarket Type1,4074696
FDE34,9195.0,Low Fat,108501676.0,Snack Foods,1836634,OUT017,2007,Small,Tier 2,Supermarket Type1,23629242
FDV50,143.0,Low Fat,122571209.0,Dairy,122373,OUT046,1997,Small,Tier 1,Supermarket Type1,985384
NCU17,532.0,Low Fat,93408695.0,Health and Hygiene,1012674,OUT017,2007,Small,Tier 2,Supermarket Type1,22410828
NCP53,196.0,Low Fat,32731074.0,Health and Hygiene,2356906,OUT027,1985,Medium,Tier 3,Supermarket Type3,57045744
FDW09,1365.0,Regular,43386131.0,Snack Foods,802302,OUT010,1998,Small,Tier 3,Grocery Store,792302
FDW55,126.0,Regular,21969896.0,Fruits and Vegetables,2486092,OUT046,1997,Small,Tier 1,Supermarket Type1,32371196
NCE31,588.0,Low Fat,183948465.0,Household,336216,OUT027,1985,Medium,Tier 3,Supermarket Type3,9347832
FDO49,106.0,Regular,33052168.0,Breakfast,497008,OUT046,1997,Small,Tier 1,Supermarket Type1,9614152
FDH34,742.0,Low Fat,54443762.0,Snack Foods,1846582,OUT019,1985,Small,Tier 1,Grocery Store,1857582
FDJ38,86.0,Regular,40172077.0,Canned,188553,OUT013,1987,High,Tier 3,Supermarket Type1,379506
FDG32,1985.0,Low Fat,175995526.0,Fruits and Vegetables,2240772,OUT046,1997,Small,Tier 1,Supermarket Type1,15566404
DRQ35,93.0,Low Fat,42530668.0,Hard Drinks,1255388,OUT017,2007,Small,Tier 2,Supermarket Type1,28482924
FDK25,1385.0,Regular,274592283.0,Breakfast,1678474,OUT019,1985,Small,Tier 1,Grocery Store,3368948
FDD58,776.0,Low Fat,59594017.0,Snack Foods,9967,OUT018,2009,Medium,Tier 3,Supermarket Type2,189753
FDB15,10895.0,Low Fat,136784873.0,Dairy,2652568,OUT035,2004,Small,Tier 2,Supermarket Type1,42185088
DRF60,108.0,Low Fat,65169154.35036496,Soft Drinks,2381564,OUT018,2009,Medium,Tier 3,Supermarket Type2,52438408
FDH04,751.5,Regular,19912606.0,Frozen Foods,910488,OUT019,1985,Small,Tier 1,Grocery Store,2716464
FDM04,9195.0,Regular,4719387.0,Frozen Foods,528666,OUT049,1999,Medium,Tier 1,Supermarket Type1,13841982
FDO58,196.0,Low Fat,39638705.0,Snack Foods,1660526,OUT049,1999,Medium,Tier 1,Supermarket Type1,31245994
FDQ24,157.0,Low Fat,74083388.0,Baking Goods,2533724,OUT017,2007,Small,Tier 2,Supermarket Type1,67951548
DRP35,1885.0,Low Fat,91051579.0,Hard Drinks,1274336,OUT045,2002,Small,Tier 2,Supermarket Type1,8948352
DRI47,147.0,Low Fat,2090277.0,Hard Drinks,1445128,OUT013,1987,High,Tier 3,Supermarket Type1,33076944
FDF35,15.0,Low Fat,153861181.0,Starchy Foods,1085938,OUT013,1987,High,Tier 3,Supermarket Type1,13935194
FDP31,211.0,Regular,161504957.0,Fruits and Vegetables,650168,OUT046,1997,Small,Tier 1,Supermarket Type1,639168
FDQ52,17.0,Low Fat,119871307.0,Frozen Foods,2483434,OUT018,2009,Medium,Tier 3,Supermarket Type2,6208585
FDM12,167.0,Regular,69903773.0,Baking Goods,1886214,OUT035,2004,Small,Tier 2,Supermarket Type1,5652642
NCS42,86.0,Low Fat,69416467.0,Household,925146,OUT046,1997,Small,Tier 1,Supermarket Type1,20067212
FDO31,676.0,Regular,2914662.0,Fruits and Vegetables,79296,OUT017,2007,Small,Tier 2,Supermarket Type1,1118544
FDU19,877.0,Regular,46771477.0,Fruits and Vegetables,1739422,OUT046,1997,Small,Tier 1,Supermarket Type1,31039596
NCE19,588.0,Low Fat,92564193.0,Household,534956,OUT027,1985,Medium,Tier 3,Supermarket Type3,21292284
FDR16,5845.0,Regular,104998144.0,Frozen Foods,2132218,OUT035,2004,Small,Tier 2,Supermarket Type1,72665412
FDF56,167.0,Regular,119704498.0,Fruits and Vegetables,1819976,OUT045,2002,Small,Tier 2,Supermarket Type1,5432928
DRJ59,1165.0,Low Fat,3242518.0,Hard Drinks,388164,OUT010,1998,Small,Tier 3,Grocery Store,772328
FDH16,751.5,Low Fat,52300844.0,Frozen Foods,88283,OUT027,1985,Medium,Tier 3,Supermarket Type3,2157192
FDI28,143.0,Low Fat,26362624.0,Frozen Foods,783302,OUT049,1999,Medium,Tier 1,Supermarket Type1,12676832
FDC58,742.0,Low Fat,65093851.71466431,Snack Foods,457428,OUT027,1985,Medium,Tier 3,Supermarket Type3,6151992
FDU13,8355.0,Low Fat,187558629.0,Canned,1480418,OUT046,1997,Small,Tier 1,Supermarket Type1,1471418
FDX58,1315.0,Low Fat,4376368.0,Snack Foods,183095,OUT046,1997,Small,Tier 1,Supermarket Type1,183095
FDU16,1925.0,Regular,64515372.33913043,Frozen Foods,825908,OUT045,2002,Small,Tier 2,Supermarket Type1,9227988
FDX35,5035.0,Regular,80072603.0,Breads,2282036,OUT045,2002,Small,Tier 2,Supermarket Type1,25047396
FDL21,1585.0,Regular,7146415.0,Snack Foods,41048,OUT046,1997,Small,Tier 1,Supermarket Type1,79896
DRM37,1535.0,Low Fat,96317593.0,Soft Drinks,1973768,OUT013,1987,High,Tier 3,Supermarket Type1,33503056
FDR35,125.0,Low Fat,20729902.0,Breads,1972742,OUT049,1999,Medium,Tier 1,Supermarket Type1,37824098
FDW32,1835.0,Regular,15783357.0,Fruits and Vegetables,875882,OUT010,1998,Small,Tier 3,Grocery Store,1717764
FDY34,742.0,Regular,10928678.0,Snack Foods,1670842,OUT027,1985,Medium,Tier 3,Supermarket Type3,64655838
FDQ44,205.0,Low Fat,36110222.0,Fruits and Vegetables,1201756,OUT013,1987,High,Tier 3,Supermarket Type1,20599852
DRD24,1385.0,Low Fat,30842963.0,Soft Drinks,1431154,OUT049,1999,Medium,Tier 1,Supermarket Type1,25526772
DRE12,459.0,Low Fat,65169154.35036496,Soft Drinks,111186,OUT045,2002,Small,Tier 2,Supermarket Type1,1245046
NCX29,10.0,Low Fat,89078338.0,Health and Hygiene,1471102,OUT013,1987,High,Tier 3,Supermarket Type1,2916204
FDS07,1235.0,Low Fat,100164204.0,Fruits and Vegetables,1136518,OUT018,2009,Medium,Tier 3,Supermarket Type2,15939252
FDI27,638.0,Regular,45763623.0,Dairy,438744,OUT027,1985,Medium,Tier 3,Supermarket Type3,12224088
FDL02,20.0,Regular,10399676.0,Canned,1074622,OUT013,1987,High,Tier 3,Supermarket Type1,1587933
FDN58,138.0,Regular,57104066.0,Snack Foods,2326984,OUT018,2009,Medium,Tier 3,Supermarket Type2,13901904
DRK12,95.0,Low Fat,41971264.0,Soft Drinks,3339,OUT045,2002,Small,Tier 2,Supermarket Type1,73238
FDC60,5425.0,Regular,114472403.0,Baking Goods,883514,OUT046,1997,Small,Tier 1,Supermarket Type1,28336448
FDV45,1675.0,Low Fat,45117476.0,Snack Foods,1879556,OUT049,1999,Medium,Tier 1,Supermarket Type1,24408228
FDB23,192.0,Regular,68672955.93984963,Starchy Foods,2238062,OUT045,2002,Small,Tier 2,Supermarket Type1,5642655
NCA29,105.0,Low Fat,2727641.0,Household,1713106,OUT046,1997,Small,Tier 1,Supermarket Type1,35933226
FDO20,1285.0,Regular,152747503.0,Fruits and Vegetables,2520382,OUT018,2009,Medium,Tier 3,Supermarket Type2,40374112
NCH55,588.0,Low Fat,60706749.0,Household,127502,OUT019,1985,Small,Tier 1,Grocery Store,379506
FDO32,636.0,Low Fat,120788077.0,Fruits and Vegetables,45706,OUT045,2002,Small,Tier 2,Supermarket Type1,838908
FDS59,655.0,Regular,76851759.0,Breads,111857,OUT019,1985,Small,Tier 1,Grocery Store,109857
FDR59,145.0,Regular,63810405.0,Breads,2632594,OUT013,1987,High,Tier 3,Supermarket Type1,28782534
FDS55,702.0,Low Fat,81328781.0,Fruits and Vegetables,1500734,OUT045,2002,Small,Tier 2,Supermarket Type1,4454202
